zipcode,zone,city,state,latitude,longitude,trange
49021,5b,BELLEVUE,MI,42.44,-85.01,-15 to -10
49306,5b,BELMONT,MI,43.07,-85.6,-15 to -10
49022,6b,BENTON HARBOR,MI,42.11,-86.44,-5 to 0
49616,6a,BENZONIA,MI,44.61,-86.09,-10 to -5
49910,4a,BERGLAND,MI,46.6,-89.57,-30 to -25
49102,6a,BERRIEN CENTER,MI,41.94,-86.26,-10 to -5
49103,6a,BERRIEN SPRINGS,MI,41.94,-86.34,-10 to -5
49911,4a,BESSEMER,MI,46.47,-90.04,-30 to -25
49617,6b,BEULAH,MI,44.62,-86.09,-5 to 0
49307,5a,BIG RAPIDS,MI,43.7,-85.48,-20 to -15
49309,5a,BITELY,MI,43.74,-85.86,-20 to -15
49310,5b,BLANCHARD,MI,43.51,-85.08,-15 to -10
49026,6a,BLOOMINGDALE,MI,42.38,-85.95,-10 to -5
49618,4b,BOON,MI,44.28,-85.6,-25 to -20
49712,5a,BOYNE CITY,MI,45.21,-85.01,-20 to -15
49713,5a,BOYNE FALLS,MI,45.16,-84.91,-20 to -15
49402,5b,BRANCH,MI,43.91,-86.12,-15 to -10
48614,5b,BRANT,MI,43.25,-84.29,-15 to -10
48615,5b,BRECKENRIDGE,MI,43.4,-84.47,-15 to -10
49619,6a,BRETHREN,MI,44.3,-86.01,-10 to -5
48722,6a,BRIDGEPORT,MI,43.37,-83.88,-10 to -5
49106,6a,BRIDGMAN,MI,41.94,-86.56,-10 to -5
49715,4b,BRIMLEY,MI,46.4,-84.57,-25 to -20
49028,5b,BRONSON,MI,41.87,-85.19,-15 to -10
49912,4a,BRUCE CROSSING,MI,46.51,-89.21,-30 to -25
49716,5a,BRUTUS,MI,45.5,-84.75,-20 to -15
49107,6a,BUCHANAN,MI,41.82,-86.36,-10 to -5
49620,5a,BUCKLEY,MI,44.5,-85.67,-20 to -15
49029,5b,BURLINGTON,MI,42.1,-85.07,-15 to -10
49030,6a,BURR OAK,MI,41.84,-85.32,-10 to -5
49315,5b,BYRON CENTER,MI,42.81,-85.72,-15 to -10
49601,5a,CADILLAC,MI,44.24,-85.41,-20 to -15
49316,6a,CALEDONIA,MI,42.79,-85.51,-10 to -5
49805,5b,ALLOUEZ,MI,47.28,-88.4,-15 to -10
49913,5b,CALUMET,MI,47.24,-88.45,-15 to -10
49812,4b,CARNEY,MI,45.58,-87.55,-25 to -20
48723,5b,CARO,MI,43.48,-83.4,-15 to -10
49718,5a,CARP LAKE,MI,45.69,-84.79,-20 to -15
48811,5b,CARSON CITY,MI,43.17,-84.84,-15 to -10
48725,6a,CASEVILLE,MI,43.94,-83.27,-10 to -5
49318,5b,CASNOVIA,MI,43.23,-85.79,-15 to -10
48726,5b,CASS CITY,MI,43.6,-83.17,-15 to -10
49031,6a,CASSOPOLIS,MI,41.91,-86,-10 to -5
49621,6a,CEDAR,MI,44.85,-85.8,-10 to -5
49319,5b,CEDAR SPRINGS,MI,43.22,-85.55,-15 to -10
49719,5a,CEDARVILLE,MI,45.99,-84.36,-20 to -15
49622,5b,CENTRAL LAKE,MI,45.06,-85.26,-15 to -10
49032,6a,CENTREVILLE,MI,41.92,-85.52,-10 to -5
49033,6a,CERESCO,MI,42.27,-85.06,-10 to -5
49814,4a,CHAMPION,MI,46.52,-87.97,-30 to -25
49815,4a,CHANNING,MI,46.13,-88.08,-30 to -25
49720,5b,CHARLEVOIX,MI,45.31,-85.25,-15 to -10
48813,5b,CHARLOTTE,MI,42.56,-84.83,-15 to -10
49623,5a,CHASE,MI,43.88,-85.63,-20 to -15
49916,5a,CHASSELL,MI,47.03,-88.53,-20 to -15
49816,5a,CHATHAM,MI,46.34,-86.93,-20 to -15
49721,5a,CHEBOYGAN,MI,45.64,-84.46,-20 to -15
48616,5b,CHESANING,MI,43.18,-84.11,-15 to -10
48617,5b,CLARE,MI,43.82,-84.76,-15 to -10
48815,5b,CLARKSVILLE,MI,42.84,-85.24,-15 to -10
48727,6a,CLIFFORD,MI,43.31,-83.17,-10 to -5
49034,6a,CLIMAX,MI,42.23,-85.33,-10 to -5
49036,5b,COLDWATER,MI,41.94,-85,-15 to -10
48618,5b,COLEMAN,MI,43.75,-84.58,-15 to -10
49038,6b,COLOMA,MI,42.18,-86.3,-5 to 0
49040,6a,COLON,MI,41.95,-85.32,-10 to -5
48619,4b,COMINS,MI,44.8,-84.05,-25 to -20
49321,5b,COMSTOCK PARK,MI,43.04,-85.67,-15 to -10
49403,5b,CONKLIN,MI,43.14,-85.85,-15 to -10
49042,6a,CONSTANTINE,MI,41.83,-85.66,-10 to -5
49817,5a,COOKS,MI,45.91,-86.47,-20 to -15
49404,6a,COOPERSVILLE,MI,43.06,-85.93,-10 to -5
49625,5b,COPEMISH,MI,44.48,-85.92,-15 to -10
49322,5b,CORAL,MI,43.36,-85.4,-15 to -10
49818,5a,CORNELL,MI,45.9,-87.23,-20 to -15
48817,5b,CORUNNA,MI,42.98,-84.11,-15 to -10
49043,6b,COVERT,MI,42.29,-86.26,-5 to 0
49919,4a,COVINGTON,MI,46.51,-88.44,-30 to -25
48818,5b,CRYSTAL,MI,43.26,-84.91,-15 to -10
49920,4a,CRYSTAL FALLS,MI,46.09,-88.32,-30 to -25
48728,4b,CURRAN,MI,44.71,-83.8,-25 to -20
49820,5a,CURTIS,MI,46.2,-85.75,-20 to -15
49405,6a,CUSTER,MI,43.95,-86.21,-10 to -5
49724,4b,DAFTER,MI,46.36,-84.43,-25 to -20
49821,4b,DAGGETT,MI,45.46,-87.6,-25 to -20
48819,5b,DANSVILLE,MI,42.55,-84.3,-15 to -10
49045,6a,DECATUR,MI,42.1,-85.97,-10 to -5
49822,5a,DEERTON,MI,46.47,-87.04,-20 to -15
48729,5b,DEFORD,MI,43.51,-83.18,-15 to -10
49046,6a,DELTON,MI,42.49,-85.4,-10 to -5
49725,5a,DE TOUR VILLAGE,MI,45.99,-83.9,-20 to -15
48820,5b,DEWITT,MI,42.86,-84.59,-15 to -10
48821,5b,DIMONDALE,MI,42.64,-84.64,-15 to -10
49323,5b,DORR,MI,42.72,-85.72,-15 to -10
49047,5b,DOWAGIAC,MI,41.98,-86.11,-15 to -10
49050,6a,DOWLING,MI,42.52,-85.25,-10 to -5
49726,5a,DRUMMOND ISLAND,MI,46,-83.67,-20 to -15
48822,6a,EAGLE,MI,42.8,-84.79,-10 to -5
49727,5a,EAST JORDAN,MI,45.15,-85.13,-20 to -15
48823,5b,EAST LANSING,MI,42.73,-84.48,-15 to -10
48824,5b,EAST LANSING,MI,42.73,-84.48,-15 to -10
48825,5b,EAST LANSING,MI,42.73,-84.48,-15 to -10
49051,6a,EAST LEROY,MI,42.19,-85.24,-10 to -5
48730,5b,EAST TAWAS,MI,44.28,-83.48,-15 to -10
48827,5b,EATON RAPIDS,MI,42.51,-84.65,-15 to -10
49111,6a,EAU CLAIRE,MI,41.98,-86.3,-10 to -5
49728,4b,ECKERMAN,MI,46.36,-85.03,-25 to -20
48829,5b,EDMORE,MI,43.4,-85.03,-15 to -10
49112,6a,EDWARDSBURG,MI,41.79,-86.08,-10 to -5
49130,6a,UNION,MI,41.78,-85.86,-10 to -5
49629,5b,ELK RAPIDS,MI,44.89,-85.4,-15 to -10
48731,5b,ELKTON,MI,43.81,-83.18,-15 to -10
49729,5a,ELLSWORTH,MI,45.16,-85.24,-20 to -15
49730,4b,ELMIRA,MI,45.06,-84.85,-25 to -20
48831,6a,ELSIE,MI,43.08,-84.39,-10 to -5
48832,5b,ELWELL,MI,43.42,-84.76,-15 to -10
49630,6b,EMPIRE,MI,44.81,-86.05,-5 to 0
49827,5a,ENGADINE,MI,46.11,-85.56,-20 to -15
49829,5a,ESCANABA,MI,45.74,-87.08,-20 to -15
48732,6a,ESSEXVILLE,MI,43.61,-83.84,-10 to -5
49631,5a,EVART,MI,43.9,-85.27,-20 to -15
49925,4a,EWEN,MI,46.54,-89.3,-30 to -25
48733,6a,FAIRGROVE,MI,43.52,-83.54,-10 to -5
48621,4b,FAIRVIEW,MI,44.71,-84.05,-25 to -20
49632,5a,FALMOUTH,MI,44.25,-85.08,-20 to -15
48622,5a,FARWELL,MI,43.83,-84.86,-20 to -15
49831,4a,FELCH,MI,46,-87.85,-30 to -25
49408,6b,FENNVILLE,MI,42.59,-86.1,-5 to 0
48834,5b,FENWICK,MI,43.14,-85.08,-15 to -10
49633,5a,FIFE LAKE,MI,44.57,-85.35,-20 to -15
49834,4a,FOSTER CITY,MI,45.97,-87.75,-30 to -25
49410,5b,FOUNTAIN,MI,44.04,-86.17,-15 to -10
48835,6a,FOWLER,MI,43,-84.74,-10 to -5
48836,6a,FOWLERVILLE,MI,42.66,-84.07,-10 to -5
48734,6a,FRANKENMUTH,MI,43.33,-83.74,-10 to -5
49635,6b,FRANKFORT,MI,44.63,-86.23,-5 to 0
49733,4b,FREDERIC,MI,44.78,-84.73,-25 to -20
48623,6a,FREELAND,MI,43.52,-84.11,-10 to -5
49325,6a,FREEPORT,MI,42.76,-85.31,-10 to -5
49411,6a,FREE SOIL,MI,44.1,-86.21,-10 to -5
49412,5b,FREMONT,MI,43.46,-85.95,-15 to -10
49415,6a,FRUITPORT,MI,43.12,-86.15,-10 to -5
49052,5b,FULTON,MI,42.11,-85.35,-15 to -10
49927,4a,GAASTRA,MI,46.05,-88.6,-30 to -25
48735,5b,GAGETOWN,MI,43.65,-83.24,-15 to -10
49053,6a,GALESBURG,MI,42.29,-85.41,-10 to -5
49113,6a,GALIEN,MI,41.8,-86.49,-10 to -5
49835,5b,GARDEN,MI,45.77,-86.55,-15 to -10
49735,4b,GAYLORD,MI,45.02,-84.67,-25 to -20
49836,4b,GERMFASK,MI,46.25,-85.92,-25 to -20
49837,5a,GLADSTONE,MI,45.85,-87.02,-20 to -15
48624,5a,GLADWIN,MI,43.98,-84.49,-20 to -15
49636,6a,GLEN ARBOR,MI,44.85,-86.04,-10 to -5
48737,4b,GLENNIE,MI,44.56,-83.71,-25 to -20
49055,6a,GOBLES,MI,42.36,-85.87,-10 to -5
49736,4b,GOETZVILLE,MI,46.08,-84.09,-25 to -20
49838,5a,GOULD CITY,MI,46.1,-85.7,-20 to -15
49326,5b,GOWEN,MI,43.25,-85.3,-15 to -10
49417,6b,GRAND HAVEN,MI,43.05,-86.22,-5 to 0
49056,6a,GRAND JUNCTION,MI,42.4,-86.07,-10 to -5
48837,5b,GRAND LEDGE,MI,42.75,-84.74,-15 to -10
49503,6a,GRAND RAPIDS,MI,42.96,-85.65,-10 to -5
49504,5b,GRAND RAPIDS,MI,42.96,-85.65,-15 to -10
49505,5b,GRAND RAPIDS,MI,42.96,-85.65,-15 to -10
49506,6a,GRAND RAPIDS,MI,42.96,-85.65,-10 to -5
49507,6a,GRAND RAPIDS,MI,42.96,-85.65,-10 to -5
49508,6a,GRAND RAPIDS,MI,42.96,-85.65,-10 to -5
49509,5b,WYOMING,MI,42.96,-85.65,-15 to -10
49512,6a,GRAND RAPIDS,MI,42.96,-85.65,-10 to -5
49519,5b,WYOMING,MI,42.89,-85.72,-15 to -10
49525,6a,GRAND RAPIDS,MI,42.96,-85.65,-10 to -5
49534,5b,GRAND RAPIDS,MI,42.97,-85.77,-15 to -10
49544,5b,GRAND RAPIDS,MI,42.96,-85.65,-15 to -10
49546,6a,GRAND RAPIDS,MI,42.96,-85.65,-10 to -5
49548,5b,GRAND RAPIDS,MI,42.96,-85.65,-15 to -10
49418,5b,GRANDVILLE,MI,42.9,-85.75,-15 to -10
49327,5b,GRANT,MI,43.33,-85.81,-15 to -10
49637,5a,GRAWN,MI,44.66,-85.68,-20 to -15
49738,4b,GRAYLING,MI,44.65,-84.7,-25 to -20
48738,5b,GREENBUSH,MI,44.54,-83.35,-15 to -10
48838,5b,GREENVILLE,MI,43.17,-85.25,-15 to -10
49840,5a,GULLIVER,MI,45.98,-86.02,-20 to -15
49841,4b,GWINN,MI,46.29,-87.43,-25 to -20
48739,5a,HALE,MI,44.38,-83.8,-20 to -15
49419,6a,HAMILTON,MI,42.67,-86,-10 to -5
49930,5b,HANCOCK,MI,47.13,-88.6,-15 to -10
49740,5a,HARBOR SPRINGS,MI,45.43,-84.98,-20 to -15
49638,5a,HARRIETTA,MI,44.3,-85.7,-20 to -15
48625,5a,HARRISON,MI,44.01,-84.8,-20 to -15
48740,5b,HARRISVILLE,MI,44.65,-83.29,-15 to -10
49420,6a,HART,MI,43.69,-86.36,-10 to -5
49057,6a,HARTFORD,MI,42.2,-86.16,-10 to -5
48840,5b,HASLETT,MI,42.75,-84.4,-15 to -10
49058,5b,HASTINGS,MI,42.65,-85.28,-15 to -10
49743,5b,HAWKS,MI,45.3,-83.9,-15 to -10
48626,5b,HEMLOCK,MI,43.41,-84.23,-15 to -10
48841,5b,HENDERSON,MI,43.08,-84.19,-15 to -10
49847,4b,HERMANSVILLE,MI,45.71,-87.6,-25 to -20
49744,5a,HERRON,MI,45,-83.66,-20 to -15
49639,5a,HERSEY,MI,43.84,-85.44,-20 to -15
49421,5b,HESPERIA,MI,43.56,-86.04,-15 to -10
49745,5a,HESSEL,MI,46.03,-84.44,-20 to -15
49060,6a,HICKORY CORNERS,MI,42.44,-85.37,-10 to -5
49746,4b,HILLMAN,MI,45.06,-83.9,-25 to -20
49423,6b,HOLLAND,MI,42.77,-86.1,-5 to 0
49424,6b,HOLLAND,MI,42.77,-86.1,-5 to 0
48842,5b,HOLT,MI,42.63,-84.52,-15 to -10
49425,5b,HOLTON,MI,43.41,-86.07,-15 to -10
49640,6a,HONOR,MI,44.66,-86.02,-10 to -5
48628,5b,HOPE,MI,43.79,-84.32,-15 to -10
49328,5b,HOPKINS,MI,42.62,-85.76,-15 to -10
49921,5b,DODGEVILLE,MI,47.09,-88.57,-15 to -10
49931,5b,HOUGHTON,MI,47.11,-88.56,-15 to -10
48629,5a,HOUGHTON LAKE,MI,44.31,-84.76,-20 to -15
49329,5b,HOWARD CITY,MI,43.39,-85.46,-15 to -10
48843,6a,HOWELL,MI,42.6,-83.93,-10 to -5
48855,6a,HOWELL,MI,42.69,-83.88,-10 to -5
49747,5a,HUBBARD LAKE,MI,44.8,-83.59,-20 to -15
48845,5b,HUBBARDSTON,MI,43.09,-84.84,-15 to -10
49426,6a,HUDSONVILLE,MI,42.86,-85.86,-10 to -5
49642,5a,IDLEWILD,MI,43.88,-85.8,-20 to -15
49749,4b,INDIAN RIVER,MI,45.41,-84.61,-25 to -20
49848,4b,INGALLS,MI,45.38,-87.61,-25 to -20
49643,5b,INTERLOCHEN,MI,44.65,-85.75,-15 to -10
48846,5b,IONIA,MI,42.98,-85.05,-15 to -10
49801,4a,IRON MOUNTAIN,MI,45.82,-88.06,-30 to -25
49802,4a,KINGSFORD,MI,45.8,-88.09,-30 to -25
49935,4a,IRON RIVER,MI,46.09,-88.63,-30 to -25
49644,5b,IRONS,MI,44.14,-85.91,-15 to -10
49938,4a,IRONWOOD,MI,46.45,-90.15,-30 to -25
49849,4b,ISHPEMING,MI,46.48,-87.66,-25 to -20
48847,5b,ITHACA,MI,43.29,-84.6,-15 to -10
49428,5b,JENISON,MI,42.9,-85.82,-15 to -10
49751,5a,JOHANNESBURG,MI,44.98,-84.46,-20 to -15
49061,6a,JONES,MI,41.91,-85.81,-10 to -5
49001,6a,KALAMAZOO,MI,42.27,-85.58,-10 to -5
49002,6a,PORTAGE,MI,42.2,-85.59,-10 to -5
49004,6a,KALAMAZOO,MI,42.27,-85.58,-10 to -5
49006,6a,KALAMAZOO,MI,42.27,-85.58,-10 to -5
49007,6a,KALAMAZOO,MI,42.27,-85.58,-10 to -5
49008,6a,KALAMAZOO,MI,42.27,-85.58,-10 to -5
49009,6a,KALAMAZOO,MI,42.27,-85.58,-10 to -5
49024,6a,PORTAGE,MI,42.2,-85.59,-10 to -5
49048,6a,KALAMAZOO,MI,42.24,-85.48,-10 to -5
49645,6a,KALEVA,MI,44.37,-86.01,-10 to -5
49646,4b,KALKASKA,MI,44.73,-85.17,-25 to -20
48631,6a,KAWKAWLIN,MI,43.65,-83.94,-10 to -5
49330,5b,KENT CITY,MI,43.21,-85.75,-15 to -10
49648,5b,KEWADIN,MI,44.93,-85.36,-15 to -10
49649,5a,KINGSLEY,MI,44.58,-85.53,-20 to -15
48741,5b,KINGSTON,MI,43.41,-83.18,-15 to -10
49752,4b,KINROSS,MI,46.26,-84.51,-25 to -20
49753,5a,LACHINE,MI,45.08,-83.73,-20 to -15
48848,6a,LAINGSBURG,MI,42.89,-84.34,-10 to -5
48632,5a,LAKE,MI,43.85,-85,-20 to -15
49650,6a,LAKE ANN,MI,44.72,-85.84,-10 to -5
49651,4b,LAKE CITY,MI,44.33,-85.2,-25 to -20
49653,6a,LAKE LEELANAU,MI,44.97,-85.73,-10 to -5
49945,5b,LAKE LINDEN,MI,47.08,-88.4,-15 to -10
48849,6a,LAKE ODESSA,MI,42.78,-85.13,-10 to -5
49116,6a,LAKESIDE,MI,41.85,-86.66,-10 to -5
48850,5b,LAKEVIEW,MI,43.44,-85.27,-15 to -10
49946,5a,LANSE,MI,46.72,-88.28,-20 to -15
48906,5b,LANSING,MI,42.7,-84.55,-15 to -10
48910,5b,LANSING,MI,42.7,-84.55,-15 to -10
48911,5b,LANSING,MI,42.7,-84.55,-15 to -10
48912,5b,LANSING,MI,42.7,-84.55,-15 to -10
48915,5b,LANSING,MI,42.7,-84.55,-15 to -10
48917,5b,LANSING,MI,42.7,-84.55,-15 to -10
48924,5b,LANSING,MI,42.7,-84.55,-15 to -10
48933,5b,LANSING,MI,42.7,-84.55,-15 to -10
49064,6a,LAWRENCE,MI,42.21,-86.05,-10 to -5
49065,6a,LAWTON,MI,42.16,-85.84,-10 to -5
49654,6a,LELAND,MI,45.01,-85.76,-10 to -5
49066,6a,LEONIDAS,MI,42.03,-85.35,-10 to -5
49655,5a,LEROY,MI,44.03,-85.41,-20 to -15
49755,5a,LEVERING,MI,45.63,-84.76,-20 to -15
49756,4b,LEWISTON,MI,44.88,-84.31,-25 to -20
48742,5b,LINCOLN,MI,44.68,-83.41,-15 to -10
48634,5b,LINWOOD,MI,43.73,-83.97,-15 to -10
48743,4b,LONG LAKE,MI,45.13,-83.98,-25 to -20
49331,5b,LOWELL,MI,42.93,-85.34,-15 to -10
49431,6a,LUDINGTON,MI,43.95,-86.44,-10 to -5
48635,4b,LUPTON,MI,44.43,-84.01,-25 to -20
49656,5a,LUTHER,MI,44.03,-85.68,-20 to -15
48636,4b,LUZERNE,MI,44.61,-84.26,-25 to -20
48851,5b,LYONS,MI,42.98,-84.94,-15 to -10
49657,5a,MC BAIN,MI,44.22,-85.21,-20 to -15
49853,5a,MC MILLAN,MI,46.37,-85.74,-20 to -15
49701,5b,MACKINAW CITY,MI,45.77,-84.74,-15 to -10
49659,4b,MANCELONA,MI,44.9,-85.06,-25 to -20
49660,6a,MANISTEE,MI,44.24,-86.32,-10 to -5
49854,5b,MANISTIQUE,MI,45.95,-86.25,-15 to -10
49663,5a,MANTON,MI,44.41,-85.4,-20 to -15
49664,6a,MAPLE CITY,MI,44.84,-85.86,-10 to -5
49067,6a,MARCELLUS,MI,42.02,-85.81,-10 to -5
49947,4a,MARENISCO,MI,46.38,-89.68,-30 to -25
49665,5a,MARION,MI,44.1,-85.14,-20 to -15
49435,5b,MARNE,MI,43.03,-85.82,-15 to -10
49855,5b,MARQUETTE,MI,46.55,-87.39,-15 to -10
49068,5b,MARSHALL,MI,42.26,-84.95,-15 to -10
49070,6a,MARTIN,MI,42.53,-85.63,-10 to -5
48854,5b,MASON,MI,42.58,-84.44,-15 to -10
49948,4a,MASS CITY,MI,46.77,-89.08,-30 to -25
49071,6a,MATTAWAN,MI,42.21,-85.78,-10 to -5
48744,6a,MAYVILLE,MI,43.33,-83.35,-10 to -5
49436,6a,MEARS,MI,43.68,-86.41,-10 to -5
49332,5a,MECOSTA,MI,43.61,-85.23,-20 to -15
49072,6a,MENDON,MI,42,-85.45,-10 to -5
49858,5b,MENOMINEE,MI,45.12,-87.62,-15 to -10
48637,5b,MERRILL,MI,43.4,-84.33,-15 to -10
49667,4b,MERRITT,MI,44.31,-84.93,-25 to -20
49668,5a,MESICK,MI,44.4,-85.71,-20 to -15
49861,4a,MICHIGAMME,MI,46.53,-88.11,-30 to -25
48856,6a,MIDDLETON,MI,43.16,-84.77,-10 to -5
49333,5b,MIDDLEVILLE,MI,42.71,-85.46,-15 to -10
48640,6a,MIDLAND,MI,43.62,-84.22,-10 to -5
48642,6a,MIDLAND,MI,43.62,-84.22,-10 to -5
48745,5b,MIKADO,MI,44.56,-83.41,-15 to -10
49759,5a,MILLERSBURG,MI,45.33,-84.06,-20 to -15
48746,6a,MILLINGTON,MI,43.28,-83.52,-10 to -5
48647,4b,MIO,MI,44.66,-84.14,-25 to -20
49950,5b,MOHAWK,MI,47.3,-88.37,-15 to -10
49437,6a,MONTAGUE,MI,43.41,-86.35,-10 to -5
49760,5a,MORAN,MI,46.08,-85.01,-20 to -15
49336,5b,MORLEY,MI,43.49,-85.44,-15 to -10
48857,6a,MORRICE,MI,42.83,-84.17,-10 to -5
48858,6a,MOUNT PLEASANT,MI,43.59,-84.77,-10 to -5
48860,5b,MUIR,MI,42.99,-84.93,-15 to -10
48861,6a,MULLIKEN,MI,42.76,-84.89,-10 to -5
48747,6a,MUNGER,MI,43.52,-83.77,-10 to -5
49862,5b,MUNISING,MI,46.4,-86.59,-15 to -10
49440,6a,MUSKEGON,MI,43.22,-86.25,-10 to -5
49441,6b,MUSKEGON,MI,43.22,-86.25,-5 to 0
49442,6a,MUSKEGON,MI,43.22,-86.25,-10 to -5
49444,6a,MUSKEGON,MI,43.22,-86.25,-10 to -5
49445,6a,MUSKEGON,MI,43.22,-86.25,-10 to -5
49073,6a,NASHVILLE,MI,42.6,-85.09,-10 to -5
48748,5a,NATIONAL CITY,MI,44.23,-83.71,-20 to -15
49762,4b,NAUBINWAY,MI,46.11,-85.45,-25 to -20
49866,5a,NEGAUNEE,MI,46.49,-87.59,-20 to -15
49337,5b,NEWAYGO,MI,43.42,-85.8,-15 to -10
49868,5a,NEWBERRY,MI,46.35,-85.5,-20 to -15
49117,6a,NEW BUFFALO,MI,41.79,-86.74,-10 to -5
49446,6a,NEW ERA,MI,43.55,-86.34,-10 to -5
49120,5b,NILES,MI,41.83,-86.24,-15 to -10
49952,4a,NISULA,MI,46.76,-88.79,-30 to -25
49670,6a,NORTHPORT,MI,45.13,-85.61,-10 to -5
49870,4a,NORWAY,MI,45.8,-87.91,-30 to -25
49448,6b,NUNICA,MI,43.07,-86.06,-5 to 0
48649,5b,OAKLEY,MI,43.14,-84.16,-15 to -10
48864,5b,OKEMOS,MI,42.7,-84.41,-15 to -10
49076,5b,OLIVET,MI,42.44,-84.92,-15 to -10
48749,5b,OMER,MI,44.04,-83.85,-15 to -10
49765,5a,ONAWAY,MI,45.35,-84.22,-20 to -15
49675,6a,ONEKAMA,MI,44.36,-86.2,-10 to -5
49953,5a,ONTONAGON,MI,46.86,-89.31,-20 to -15
48865,5b,ORLEANS,MI,43.06,-85.13,-15 to -10
48750,5b,OSCODA,MI,44.42,-83.33,-15 to -10
49766,5b,OSSINEKE,MI,44.9,-83.43,-15 to -10
49078,5b,OTSEGO,MI,42.45,-85.69,-15 to -10
48866,6a,OVID,MI,43,-84.37,-10 to -5
48754,5b,OWENDALE,MI,43.72,-83.26,-15 to -10
48867,6a,OWOSSO,MI,42.99,-84.17,-10 to -5
49768,5a,PARADISE,MI,46.62,-85.03,-20 to -15
49338,5a,PARIS,MI,43.77,-85.5,-20 to -15
49079,6a,PAW PAW,MI,42.21,-85.89,-10 to -5
49958,4b,PELKIE,MI,46.82,-88.63,-25 to -20
49769,5a,PELLSTON,MI,45.55,-84.78,-20 to -15
49449,6a,PENTWATER,MI,43.78,-86.43,-10 to -5
48871,6a,PERRINTON,MI,43.18,-84.67,-10 to -5
49873,4b,PERRONVILLE,MI,45.87,-87.48,-25 to -20
48872,6a,PERRY,MI,42.82,-84.22,-10 to -5
49770,5b,PETOSKEY,MI,45.36,-84.95,-15 to -10
48873,5b,PEWAMO,MI,43,-84.84,-15 to -10
49774,4b,PICKFORD,MI,46.16,-84.36,-25 to -20
49339,5b,PIERSON,MI,43.31,-85.49,-15 to -10
48755,6a,PIGEON,MI,43.82,-83.27,-10 to -5
48650,5b,PINCONNING,MI,43.85,-83.96,-15 to -10
49080,5b,PLAINWELL,MI,42.44,-85.64,-15 to -10
49775,5a,POINTE AUX PINS,MI,45.76,-84.46,-20 to -15
48875,5b,PORTLAND,MI,42.87,-84.9,-15 to -10
49776,5b,POSEN,MI,45.26,-83.69,-15 to -10
48876,5b,POTTERVILLE,MI,42.62,-84.74,-15 to -10
49874,4b,POWERS,MI,45.68,-87.52,-25 to -20
48756,5a,PRESCOTT,MI,44.19,-83.93,-20 to -15
49777,5b,PRESQUE ISLE,MI,45.3,-83.46,-15 to -10
48651,5a,PRUDENVILLE,MI,44.3,-84.66,-20 to -15
49450,6a,PULLMAN,MI,42.48,-86.09,-10 to -5
49082,5b,QUINCY,MI,41.94,-84.88,-15 to -10
49876,4a,QUINNESEC,MI,45.8,-87.99,-30 to -25
49676,5a,RAPID CITY,MI,44.83,-85.28,-20 to -15
49878,5a,RAPID RIVER,MI,45.92,-86.97,-20 to -15
49451,6a,RAVENNA,MI,43.18,-85.94,-10 to -5
49677,5a,REED CITY,MI,43.87,-85.5,-20 to -15
48757,6a,REESE,MI,43.45,-83.68,-10 to -5
49340,5b,REMUS,MI,43.61,-85.1,-15 to -10
49879,4a,REPUBLIC,MI,46.4,-87.98,-30 to -25
48613,5b,BENTLEY,MI,43.94,-84.13,-15 to -10
48652,5b,RHODES,MI,43.9,-84.18,-15 to -10
49083,6a,RICHLAND,MI,42.37,-85.45,-10 to -5
48877,5b,RIVERDALE,MI,43.38,-84.83,-15 to -10
49880,4b,ROCK,MI,46.06,-87.16,-25 to -20
49341,5b,ROCKFORD,MI,43.12,-85.55,-15 to -10
49342,5a,RODNEY,MI,43.67,-85.32,-20 to -15
49779,5b,ROGERS CITY,MI,45.42,-83.81,-15 to -10
48653,4b,ROSCOMMON,MI,44.49,-84.58,-25 to -20
48878,5b,ROSEBUSH,MI,43.69,-84.76,-15 to -10
48654,4b,ROSE CITY,MI,44.42,-84.11,-25 to -20
49452,6a,ROTHBURY,MI,43.5,-86.34,-10 to -5
49780,4b,RUDYARD,MI,46.23,-84.6,-25 to -20
48601,6a,SAGINAW,MI,43.41,-83.94,-10 to -5
48602,6a,SAGINAW,MI,43.41,-83.94,-10 to -5
48603,6a,SAGINAW,MI,43.41,-83.94,-10 to -5
48604,6a,SAGINAW,MI,43.41,-83.94,-10 to -5
48607,6a,SAGINAW,MI,43.41,-83.94,-10 to -5
48609,6a,SAGINAW,MI,43.41,-83.94,-10 to -5
48638,6a,SAGINAW,MI,43.41,-84.02,-10 to -5
49881,4a,SAGOLA,MI,46.08,-88.07,-30 to -25
48655,5b,SAINT CHARLES,MI,43.29,-84.14,-15 to -10
48656,5a,SAINT HELEN,MI,44.36,-84.41,-20 to -15
49781,5a,SAINT IGNACE,MI,45.86,-84.72,-20 to -15
49782,5b,BEAVER ISLAND,MI,45.65,-85.55,-15 to -10
48879,6a,SAINT JOHNS,MI,43,-84.55,-10 to -5
49085,6a,SAINT JOSEPH,MI,42.03,-86.45,-10 to -5
48880,6a,SAINT LOUIS,MI,43.4,-84.61,-10 to -5
49343,5b,SAND LAKE,MI,43.29,-85.51,-15 to -10
48657,5b,SANFORD,MI,43.67,-84.38,-15 to -10
48881,5b,SARANAC,MI,42.92,-85.2,-15 to -10
49453,6b,SAUGATUCK,MI,42.65,-86.2,-5 to 0
